text,label
Yo my internet is working again! damn you never know what you had til its gone...,0
 What in your opinion would be the hardest drug to quit?,0
I hate you .. why can't I go to Vegas ?,1
I prefer no doz pills washed down with coffee to get my ass movin.....,0
I'm a Heroes whore! lol,0
  eyes :p,0
THAT WAS FUCKING EPIC.,1
I believe that's what you called my gray cardigan one time haha. You're going to make one fine ass grandma one day.,0
Remind me never to piss you off. LOL,0
  No.  Would you?,0
your a pale whore..,1
 are you studying or working?,0
 If you could wake up as anyone tomorrow  who would it be?,0
 Do you believe there&;s intelligent life on other planets?,0
 do you like shaun diviney?,0
Faggoty fag fag. Gay secks man blowjob. Settle down.,1
I never took you for a sore (at least for the players getting kicked in the goolies) loser LOL,1
ahhh yur a slut for that stache!! damn gurl...tug it once for me too,1
You're a pig  you have a curly tail  for crying out loud!!! And you dare laugh at mine???,1
Finally made it out.I hate being a procrastinator.&#58382;,1
shut up please  it is too damn early for ur singing,0
have a safe flight.....damn now you make me want some jamba juice,1
  play tricks on people hahaha,0
damn blue collar tweakers...,0
I think I have the same nasty chest cough. It sucks.,0
 Favorite radio station?,0
awz cum ova,1
  yes. all the time.,0
im horny god damn porn fuck eon now I need real cock. where's ashley!,1
@farwyde Cock your gun.,1
fuck you dom,1
I nominate @IgortheTroll cuz he's thee Best Damn Troll we gots!! ;)),1
I'm going to Pownce until the fat lady sings  they'll shut me off soon enough  I've no need to pre-empt them.,0
#NAME?,0
 Aleeeexis&amp;&amp;<3 Wooah babyyyyy girl! =] I miss u alotta. I dunnt gotz my phizzle ;p wee neeeeeeed 2 hang again!!?!?!!? Reeemembr whn. We went shoppn????! Bahahaha u wants all those Bob Marley thingys N Rastaaa???<33 bahaha well &quot;one love&quot; haaa  -Andrea,0
Off your face.  Stonkered.  Got the wobbly boot on.  Got a gutful of piss.  Drunk.,0
Unibroue 17 !!!! Another damn good Unibroue,1
i am going to work on a grassroots gay rights project that will involve the communities of color.,1
people hate to admit emotional decision making  though. manipulative  some think. the uphill climb of personal branding...,1
  movie night! or beach or what ever as long i am with friends :D,0
goddamn it kj...fuck you 10 times http://tinyurl.com/5nv2tl,1
"oh man that was a funny tweet. I'm in tears over here. Hahaha. I hate mac ""genuises"" soooo much.",0
i think he comes off better on part 2.. but he still kills pt 1 tho.. funny thing is i was in fat beats and i bought the cassete,0
losing winter insulation is one of the horrific side effects of Biggest Loser that nobody warns you about. It's brutal!,1
"""HOLY FUCKING SHIT THIS IS A RIP OFF OF ""foolin'"" BY DEF LEPPARD HAHAHAHAHAHAHhaahahhahaa fucking gay""",1
DAMN YOU.. i miss talking to u go on msn once in a while -.-,0
lol britt just said it look like a big ass pillow fight outside,1
You are inspirational (and gorgeous)  however I meant the dumb ass who dumped me to F around with his sleazy white trash LOL,0
  beach.,0
aww that's awful!! XD I loved the art  and watching them all freak out. I hated the asian dude  he was a dmbass.,1
DAMN IT EDDIE!,1
Awesome. Wouldn't have been near as funny w/o his contagious laughter or all the ass authorities making comments...,0
what da drilly wit dat do! ...oh  and i STILL got distribution in Japan...damn  that chick was the worst that night,1
Damn. I was there this morn.,0
ohhhh like that... well then shit girl  u shud be pissed. AAAND... u needa tell the BF his own blood is using his ass!,1
LOL - you may be right - the bb was the size limit for clipping for me  I think..oh  but I hate stuff in my pockets. decisions.,0
wheres my laptop slut!,0
yo Zee  you keep your hair tighter than frog ass.,1
i hate your face sounds EXACTLY like something i would say.also reminds me of a drunk girl trying to fight me and,1
  toasted lol wat a random question !,0
"No. Being ""down"" 5lbs is a bad thing when you're a scrawny nerd who's trying to bulk up. :)",1
Yup! Wouldn't want me doing your wedding pics...the view from the bar usually sucks :&,0
lol fuck it &#58126;,0
  ya nd lmao o wow ohkay..So watz ya myspace,0
Fuck yea it's the bomb,1
  Raspberry Vinegrette,0
  hmmm...my first,0
awwwwz poor little emo girl,1
  idk,0
@TheSoXRoXmAsTer aw shucks you guys...are gay.,1
I take that back - I am so not a whore  but I would def play one on tv.  Haha,0
le gasp! I'm so jealous  I fucking love NY!,0
Yeah it was four years ago  but I have a long memory. I also still hate the Avalanche even though they've sucked for years. :},1
 Cats or Dogs?,0
  :) Aww!! Yeahh she is my best friend * raphaela * Haha. She is german so i guess thts why! lmao <3,0
ignorance is my guess - but this could very well turn into a nerd rant - and that would get @amberto all worked up,1
Oh damn. Saw the trailer for Dark City&#8230; Looks gooood&#8230;,1
 What color is your favorite hoodie?,0
I did have a moment of seriously considering that. I mean... my Dirt Devil sucks. But I didn't plan on buying a new one soon,1
"that's what I was JUST tellin' myself !! Hahaha I said ""Fuck it Kel  just DO IT and get it DONE !!"" But I complain the whole way",1
she's a fake biker chick  tho I'd only B a poser  can't/won't give up washing my hair & buying expensive shoes LOL,0
LOL! Lullabot is my employer. A group of fun  nice people kicking major Drupal ass all over the world. :-),1
i hate you,1
oh man that sucks. I'm sorry. Sucks to live with people who are dirty..trust me  I can relate.,1
that sucks loxy. I wish there was smtg I could do! Is chury back in cgy as well?,1
  im pretty fucking skilled then :D,0
HAHAHAHAHAHAHAHAHAHAHAHAHA (eww now thats fucking gross!) HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAAHAHAHAHAHAHAHAHAHAAHAHAAHAHAAH,1
what's gay about a sausage squirting at you?,1
"a recovering emo blogger...in the voice of andre 3000 ""don't do it  reconsider  read some liter ature on the subject""",1
 Graphic novel class? I hate you but I love you but still I hate you and oh yesh  Hows ya boy JImmy?,1
ur telling me! Especially out on the back roads in east bum fuck!,0
stuff like building the forums is what I do when writing is kicking my ass  that's how I do it ;),1
 Damn woman you don't know your own strength.  LOL,1
 How would you describe  in your mind  the greatest guy in the world? What would he be like? What would he do with his time?,0
  hahhaha I would probably die of laughter.,0
well I need The.Perfect.Dog. b/c the kids want one and I hate cleaning up after them. Not a big dog fan!,0
oh no - that sucks - ouch!,0
depends on your plan. if you pay out the ass for it  no.,1
damn straight,1
ahh damn it: Action 12.1.5.0 of Microsoft.SharePoint.Upgrade.SPSearchDatabaseSequence failed. and i didn't snap shot my VM DOH!,1
ohhhhhhh that always sucks! are you going to be around wny for christmas? ill be in SC from the 24th-28th.,0
SINCE PEOPLE AREN'T FUCKING PLANES! GODDAMIT!,0
  Stupidity.,0
I nominate @charlestrippy for a shorty award in #entertainment because... HE MET YOUTUBE BITCH!!,0
Oh  that sucks!,1
  nahhh,0
yes? Yes? Fucking YES?,1
mostly about the gaza bombings. It sucks in todays world being pro-military. No one wants military until it's their ass in trouble.,0
I knew they were night owls  but damn it's late.  Glad it's something nice like reading and not craziness.,0
 do you think you&;re fat?,0
"""HOLY FUCKING SHIT THIS IS A RIP OFF OF ""foolin'"" BY DEF LEPPARD HAHAHAHAHAHAHhaahahhahaa fucking gay""",1
 whos your favoroute band?r A: ITS SHORT STACK OMG!!!r is it really?r YES!!! no really tell me?,0
"I hate to strike the ""print is dead"" gong but it seems like more than an attitude adjustment may be required.",0
yeah... it sucks...,1
whiterabbit819 stFu u ass i care and thats all that matters!,1
I'm counting down the milliseconds til you OPEN THE DAMN BOX.  if I have the patience of a saint  you have the willpower of a GOD.,1
and @justlikeanovel: *raises hand rather gaily* One real gay man right here  darlings! HOLLA! #supergay,1
I especially hate the way how Apple earphones tear out the insides of my wallet.,0
Man  fuck Alton-Darby.,1
haha... so you want to be a twitter slut... alright  fine... i'll be waiting for the moment you mature from a tease to a slut!,1
mussels? or muscles. Damn web-people.,1
 what does it take to make you smile ?,0
There is a theory that it eliminates neck fat through circulation. Started doing in high school. LOL. It worked! Avid tapper!,0
  ive achieved alot but recently is surviving my first year of college :D,0
that sucks. People are stupid.,1
#NAME?,0
but...but...to hate them is sin!!! just give me the ones you get angry with...i'll take care of them! hahaha,1
damn straight! I say you  me and danie have an epic rap party over break since we'll all be off. Yes?,1
Hate to say it to you or hurt your feelings  Justine  but your Steelers are going DOWN next weekend!,0
 you sure as hell look like a dog.  don&;t fucking call me &;hun&;.  got it.,1
i still have that broken ass alienware laptop... alienware = over-rated imho.,0
Yea its got a heatsink bigger than a server lol. Its a great machine. I am loving it except for the leg is bent. DAMN COURIERS GRR,1
Smack a bitch? :-D,1
damn  scott just said naughty things,0
  i know! seriously! whoever they are obviously doesnt have the BALLS to tell me to my face or at least tell me who they are lol,0
damn clean plate and the cl;ean bones lol.,1
Kurt you're on the most watched tv station in central Ohio  your ass should be #1 already LOL. I'm just cooler than you!,1
I freakin HATE THAT and anyone that knows me this is a top peeve of mine!!,0
i hate people sometimes-today is one of those more than usual days,1
Have you tried 'fuck' and 'Fuck'? (yes  they are different),1
Two nerds enter  one nerd leaves!,1
  Yes. Cause it would totally be awwesome as long as they didn't do experiments and stuff on me hahaha,0
do you mind that? i hate that term.,0
 If you could have an endless supply of any food  what would you get?,0
Wouldn't it have been smarter for BET to do something on blacks in politics... Damn I hate that station!!,0
 WHUUT HAPPENEDD??,0
 what&;s up?,0
and you're a smug cunt  so it must be true!,1
 Stretch your left arm out as far as you can  What can you touch?,0
Cuz u wanna fuck ricky martin,1
yeahhh&#8230; I hate milk. Plus I'm lactose intolerant,0
sucks your sick on X-mas.  Hope you're feeling better.  Drink lots of egg nog...  w/ RUM!,0
Exactly! and then the french people would be mean and send us to germany because they hate americans.,0
  kkkkk,0
eww. snow.  ironic i hate snow when i was born in kodiak  alaska.,0
  none,0
  Dark. I am a vampire. I am a vampire.,0
That's because Lithia sucks.,0
:bashful: NO! I am not the greater nerd! LOL! j/k. I love sci-fi! SG Atlantis is great as well. I have a SGC & SGA patch.,0
Guess there wont be much skidding then. As is said hope you're on the ground floor or everyone will hate Green Grass and High Tides.,1
no prob  but watch out  it's fucking addictive!,1
He's totally neutralizing all my Twilight horniness. Dumb-ass.,0
point taken. fuck.,1
im sad there's only 15 more minutes left! i hate how it shows only once a week lol,1
 What are the last 4 digits in your cellphone number?,0
